weight,dob,height,player,link,team,color,position
81,23-04-1992,183,Jamie Cripps,http://stats.rleague.com/afl/stats/players/J/Jamie_Cripps.html,westcoast,#c89572,Forward
80,23-05-1991,186,Brad Sheppard,http://stats.rleague.com/afl/stats/players/B/Brad_Sheppard.html,westcoast,#cb977b,Defender
87,30-03-1986,188,Beau Waters,http://stats.rleague.com/afl/stats/players/B/Beau_Waters.html,westcoast,#c5917c,Defender
91,27-06-1981,189,Andrew Embley,http://stats.rleague.com/afl/stats/players/A/Andrew_Embley.html,westcoast,#c1896c,Midfielder
101,04-05-1990,201,Nic Naitanui,http://stats.rleague.com/afl/stats/players/N/Nic_Naitanui.html,westcoast,#3d1f0f,Ruck
89,26-01-1992,188,Blayne Wilson,http://stats.rleague.com/afl/stats/players/B/Blayne_Wilson.html,westcoast,#ce9a85,Defender
82,24-01-1990,188,Jacob Brennan,http://stats.rleague.com/afl/stats/players/J/Jacob_Brennan.html,westcoast,#c48e78,Defender
84,01-05-1984,189,Adam Selwood,http://stats.rleague.com/afl/stats/players/A/Adam_Selwood.html,westcoast,#ce9e86,Defender
83,18-02-1989,183,Patrick McGinnity,http://stats.rleague.com/afl/stats/players/P/Patrick_McGinnity.html,westcoast,#cf9886,Midfielder
77,06-09-1986,174,Ashton Hams,http://stats.rleague.com/afl/stats/players/A/Ashton_Hams.html,westcoast,#c48e73,Forward
99,26-09-1992,202,Scott Lycett,http://stats.rleague.com/afl/stats/players/S/Scott_Lycett.html,westcoast,#d9a895,Ruck
74,17-04-1994,179,Adam Carter,http://stats.rleague.com/afl/stats/players/A/Adam_Carter.html,westcoast,#a66849,Midfielder
95,23-09-1989,200,Callum Sinclair,http://stats.rleague.com/afl/stats/players/C/Callum_Sinclair.html,westcoast,#c8926e,Ruck
86,18-01-1990,192,Cale Morton,http://stats.rleague.com/afl/stats/players/C/Cale_Morton.html,westcoast,#c89574,Midfielder
96,01-04-1993,191,Simon Tunbridge,http://stats.rleague.com/afl/stats/players/S/Simon_Tunbridge.html,westcoast,#cc9374,Defender
88,27-07-1986,188,Ryan Griffen,http://stats.rleague.com/afl/stats/players/R/Ryan_Griffen.html,westernbulldogs,Midfielder
80,16-05-1992,180,Tom Liberatore,http://stats.rleague.com/afl/stats/players/T/Tom_Liberatore.html,westernbulldogs,Midfielder
86,30-09-1985,185,Adam Cooney,http://stats.rleague.com/afl/stats/players/A/Adam_Cooney.html,westernbulldogs,Midfielder
83,09-06-1982,186,Robert Murphy,http://stats.rleague.com/afl/stats/players/R/Robert_Murphy.html,westernbulldogs,Forward
87,27-08-1982,184,Matthew Boyd,http://stats.rleague.com/afl/stats/players/M/Matthew_Boyd.html,westernbulldogs,Midfielder
77,21-08-1992,178,Luke Dahlhaus,http://stats.rleague.com/afl/stats/players/L/Luke_Dahlhaus.html,westernbulldogs,Forward
83,18-06-1991,187,Koby Stevens,http://stats.rleague.com/afl/stats/players/K/Koby_Stevens.html,westernbulldogs,Midfielder
83,24-10-1992,184,Mitch Wallis,http://stats.rleague.com/afl/stats/players/M/Mitch_Wallis.html,westernbulldogs,Midfielder
81,01-08-1986,183,Liam Picken,http://stats.rleague.com/afl/stats/players/L/Liam_Picken.html,westernbulldogs,Midfielder
106,11-04-1985,199,Will Minson,http://stats.rleague.com/afl/stats/players/W/Will_Minson.html,westernbulldogs,Ruck
86,30-03-1983,187,Daniel Cross,http://stats.rleague.com/afl/stats/players/D/Daniel_Cross.html,westernbulldogs,Midfielder
80,11-03-1982,182,Daniel Giansiracusa,http://stats.rleague.com/afl/stats/players/D/Daniel_Giansiracusa.html,westernbulldogs,Forward
89,17-02-1984,183,Brett Goodes,http://stats.rleague.com/afl/stats/players/B/Brett_Goodes.html,westernbulldogs,Defender
89,29-12-1982,190,Dale Morris,http://stats.rleague.com/afl/stats/players/D/Dale_Morris.html,westernbulldogs,Defender
91,26-04-1992,191,Tom Young,http://stats.rleague.com/afl/stats/players/T/Tom_Young.html,westernbulldogs,Defender
100,03-11-1990,200,Jordan Roughead,http://stats.rleague.com/afl/stats/players/J/Jordan_Roughead.html,westernbulldogs,Defender
76,03-08-1994,188,Jack Macrae,http://stats.rleague.com/afl/stats/players/J/Jack_Macrae.html,westernbulldogs,Midfielder
78,11-05-1993,180,Clay Smith,http://stats.rleague.com/afl/stats/players/C/Clay_Smith.html,westernbulldogs,Midfielder
68,08-11-1992,176,Jason Johannisen,http://stats.rleague.com/afl/stats/players/J/Jason_Johannisen.html,westernbulldogs,Defender
83,23-06-1987,189,Nick Lower,http://stats.rleague.com/afl/stats/players/N/Nick_Lower.html,westernbulldogs,Midfielder
78,26-09-1987,180,Tory Dickson,http://stats.rleague.com/afl/stats/players/T/Tory_Dickson.html,westernbulldogs,Forward
88,11-02-1993,192,Michael Talia,http://stats.rleague.com/afl/stats/players/M/Michael_Talia.html,westernbulldogs,Defender
98,24-02-1991,197,Liam Jones,http://stats.rleague.com/afl/stats/players/L/Liam_Jones.html,westernbulldogs,Forward
83,06-07-1989,192,Jarrad Grant,http://stats.rleague.com/afl/stats/players/J/Jarrad_Grant.html,westernbulldogs,Forward
77,15-05-1991,177,Jason Tutt,http://stats.rleague.com/afl/stats/players/J/Jason_Tutt.html,westernbulldogs,Midfielder
86,07-10-1987,185,Dylan Addison,http://stats.rleague.com/afl/stats/players/D/Dylan_Addison.html,westernbulldogs,Forward
80,13-12-1994,181,Lachie Hunter,http://stats.rleague.com/afl/stats/players/L/Lachie_Hunter.html,westernbulldogs,Midfielder
77,07-06-1994,175,Nathan Hrovat,http://stats.rleague.com/afl/stats/players/N/Nathan_Hrovat.html,westernbulldogs,Midfielder
93,25-04-1994,191,Jake Stringer,http://stats.rleague.com/afl/stats/players/J/Jake_Stringer.html,westernbulldogs,Forward
93,24-02-1989,193,Mark Austin,http://stats.rleague.com/afl/stats/players/M/Mark_Austin.html,westernbulldogs,Defender
84,04-09-1989,185,Easton Wood,http://stats.rleague.com/afl/stats/players/E/Easton_Wood.html,westernbulldogs,Defender
98,02-11-1991,201,Tom Campbell,http://stats.rleague.com/afl/stats/players/T/Tom_Campbell1.html,westernbulldogs,Ruck
88,04-03-1988,184,Shaun Higgins,http://stats.rleague.com/afl/stats/players/S/Shaun_Higgins.html,westernbulldogs,Forward
99,06-08-1990,202,Ayce Cordy,http://stats.rleague.com/afl/stats/players/A/Ayce_Cordy.html,westernbulldogs,Forward
95,05-01-1987,193,Lukas Markovic,http://stats.rleague.com/afl/stats/players/L/Lukas_Markovic.html,westernbulldogs,Defender
101,17-07-1986,196,Tom Williams,http://stats.rleague.com/afl/stats/players/T/Tom_Williams1.html,westernbulldogs,Forward
81,19-03-1991,184,Christian Howard,http://stats.rleague.com/afl/stats/players/C/Christian_Howard.html,westernbulldogs,Defender
84,01-09-1989,181,Patrick Veszpremi,http://stats.rleague.com/afl/stats/players/P/Patrick_Veszpremi.html,westernbulldogs,Forward
